,ID,label,tanggal,judul,narasi,nama file gambar
2285,536542,1,2019-01-30 00:00:00,PSI Buat dan Pasang Spanduk yang Bertuliskan Hargai Hak - Hak LGBT,Camat Tebet & Warga menurunkan Spanduk propaganda LGBT yang dipasang oleh PSI,536542.png
3027,714513,1,2020-03-04 00:00:00,Virus Corona Mati dalam Suhu 26-27 Derajat dan Saat Terkena Sinar Matahari,"Dia juga menginformasikan bahwa tipe baru virus pneumonia koroner tidak tahan panas dan akan terbunuh dalam suhu 26-27 derajat. Karena itu, minumlah air panas untuk mencegah virus. Olahraga, Anda tidak akan terinfeksi virus.",714513.jpg
1058,244186,0,2017-11-21 00:00:00,Indonesia Ditinggalkan Oleh Saudara2 Negara Muslim Dunia,"*”Innailaihi wainnailaihi rooji’uun… kita ditinggalkan oleh saudara2 Negara Muslim Dunia…*
*Arab Saudi Bentuk 34-Negara Aliansi Strategis Militer Islam Sunni, Tanpa IRAN dan INDONESIA.*
*Karena Indonesia saat ini dianggap merapat ke komunis China dengan semua strategi bisnis dan politik ala komunis China serta Syiah Iran dengan strategi politik agama Syiah yg menjadi musuh Islam dari ke 34 negara Islam saat ini.*
*…dan akhirnya negara Indonesia dengan penduduk Islam terbesar di dunia yang dibangga-banggakan saat ini sudah tidak dianggap oleh umat dunia Islam saat ini….
*Innalillaahi wa inna ilaihi rojiun…*
34 Negara anggota Aliansi Militer Islam yang dipimpin oleh Arab Saudi tanpa Indonesia dan Iran”.",244186.jpg
2166,506553,1,2017-10-11 00:00:00,": Permen Narkoba beredar di Panton Labu, Aceh Utara",Just info. Permen narkoba sdah beredar di panton labu. Kemaren senin tgl 10 oktober 2017. Pihak POLSEK menyita permen tersebut di kantin koperasi sekolah MIN Panton Labu. Bagi rekan yang punya anak harap mewaspadai jajanan anak anda sekarang juga. Barang bukti tuk smntara disita POLSEK tanah Jambo Aye. Panton Labu aceh utara pihak kepolisian sdang Menyelusuri asal muasal permen ini. Tuk smntara pengelol,506553.jpg
281,62232,0,2018-09-17 00:00:00,Demokrat: Iklan Jokowi di Bioskop Mengganggu Hak Konsumen,Demokrat: Iklan Jokowi di Bioskop Mengganggu Hak Konsumen,62232.jpg
2574,601086,1,2019-07-15 00:00:00,Pertemuan Jokowi dan Prabowo adalah Setingan,pertemuan Presiden Joko Widodo dan Prabowo Subianto beberapa hari yang lalu adalah setingan,601086.png
1316,304917,1,2020-03-03 00:00:00,Pesan Berantai WhatsApp Tiga Warga Yogyakarta Terjangkit Virus Corona,"Barusan pak bojo crita, kl td ketemuan sama dinas kesehatan, di yogya sdh ada 3 org yg terinfeksi virus covid 19, anak ugm, asli bali. Total di indonesia sampe siang td sdh ada 16 org.
 
 Jd berhati2 nih besok naik kereta, dikeramean dan mesti pegang gagang2 pintu, konon katanya bs tertular dr logam ya… kudu siap2 sanitazer ato apa yg ampuh ya?",304917.jpg
968,224465,1,2019-06-09 00:00:00,HASIL PENYADAPAN MABES POLRI tentang RENCANA DENSUS 88 UTK MELAKUKAN PENANGKAPAN PERWIRA TNI AKTIF,*IJIN MELAPORKAN HASIL PENYADAPAN MABES POLRI* tentang *RENCANA DENSUS 88 UTK MELAKUKAN PENANGKAPAN PERWIRA TNI AKTIF*,224465.png
2815,669508,0,2018-03-19 00:00:00,Parlemen Singapura Belajar Antihoaks kepada Indonesia,"Parlemen Singapura Belajar Antihoaks kepada Indonesia
 • 28 Februari 2018 12:20 WIB
 
 Ilustrasi/Metrotvnews.com-M Rizal
 
 Jakarta: Kedutaan Besar Singapura untuk Indonesia meminta masukan kepada Masyarakat Antifitnah Indonesia (Mafindo) bagaimana cara menghentikan penyebaran hoaks atau berita bohong. Singapura mulai resah dengan penyebaran hoaks.",669508.png
2526,587656,1,2018-03-07 00:00:00,I Was Told You Kekhawatiran Data Masyarakat Sudah Bocor ke Mana-Mana Terbukti,">> i was told you <<
 Kekhawatiran data masyarakat sudah bocor ke mana-mana terbukti. Proses registrasi pelanggan prabayar menjadi bukti kebocoran data masyarakat bukan isapan jempol. Kebocoran data ini semakin menguatkan perlunya UU Perlindungan Data Pribadi.
 Salah satu pengguna twitter yang kebetulan pelanggan Indosat Ooredoo misalnya sempat bercicit, nomor induk kependudukan (NIK) dan kartu keluarga (KK) dipakai oleh 50 nomor. Ia hanya mengaku memiliki satu nomor.
 http://amp.kontan.co.id/news/data-masyarakat-bocor-buruan-cek-nik-dan-kk-ke-operator-begini-caranya?",587656.png
3699,870312,1,2020-02-06 00:00:00,Video Akibat virus Corona Babi di kubur hidup-hidup,"Telah terjadi pembunuhan massal di China.
 Akibat dari virus Corona ini.
 Babi serta unggas di kubur hidup-hidup.
 Gimana di negeri kita ini…
 Apakah masih ada yg pelihara babi…???",870312.png
619,142734,0,2019-04-30 00:00:00,Klarifikasi terkait Kabar Petugas KPPS di Way Kanan Lampung Tewas Ditikam karena Melerai Keributan Timses Caleg,"~ Sukardi, Simpatisan PKS yang Meninggal Karena Melerai Keributan Timses Caleg ~",142734.png
2325,546701,0,2018-03-07 00:00:00,Klarifikasi Polri Tentang Larangan Penggunaan GPS Saat Mengemudi,"Setyo menambahkan, polisi menilai penggunaan GPS berbahaya saat berkendara jika pengendara tiba-tiba berhenti tanpa menepi di jalan. “Ya berhenti dulu, minggir, jangan tiba-tiba berhenti di tengah jalan atau sambil berkendara membuka aplikasi. Jadi dengan adanya teknologi jangan malah kita kembali tanpa aturan,” tegas dia.",546701.png
1742,398773,1,2018-05-26 00:00:00,Yang Terindikasi Cerdas Memang Dukung Hastag #2019GantiPresident,Yang terindikasi cerdas memang dukung Hastag..#2019GantiPresident,398773.png
3596,842453,0,2017-10-04 00:00:00,Pesan Berantai Tentang Penyebab Penyakit Dalam Organ Tubuh,"MUDAH MUDAHAN BERMANFAAT…..
 
 Harap diingat apa yg ditakuti oleh organ2 ini?",842453.jpg
4215,995061,1,2019-03-08 00:00:00,Jika Rezim Komunis Berkuasa Apa daya MUSLIM,Penyiksaan Komunis China Terhadap Muslim UYGHUR,995061.png
1847,424295,1,2017-12-11 00:00:00,Telah Allah Cabut Rasa Sakit Pada Pemuda Palestina Ini Ketika Tembakan Kafir Zionis Tepat Mengenai Dada Kirinya,"Terlihat di wajah,,telah Allah cabut rasa sakit pada pemuda Palestina ini ketika tembakan Kafir Zionis tepat mengenai dada kirinya ?? Syurga menunggumu wahai mujahid ￼￼￼ Sewaktu ketika orang Palestina di tanya , kenapa kalian tidak pindah saja,kalian cari negara-negara yg lebih nyaman ada Indonesia, Brunei, Malaysia, dll, kenapa kalian masih menghadapi Zionis Israel yang sangat arogan, yg dzolim yg sombong dan yg gak punya perasaan. Masya Allah,, jawaban mereka sangat menyentuh hati luar biasa...",424295.png
1579,363490,1,2019-07-20 00:00:00,Video Menag dan Forum LGBTIQ Penerima Penghargaan,Kiamat makin dekat” istigfhar bareng2 yuuu,363490.png
1655,377155,1,2020-07-28 00:00:00,"Presiden Prancis, Macron meminta maaf dan berjanji membantu pendirian sekolah Turki di Prancis","Presiden Prancis Emmanuel Macron kemarin mengeluarkan larangan pendirian sekolah Turki di Prancis. Merespon hal itu, setengah jam kemudian, Presiden Turki Erdogan mengeluarkan perintah penutupan semua sekolah prancis di Turki. Kurang lebih 70 sekolah. Beberapa menit kemudian, Presiden Macron menarik kembali keputusannya, meminta maaf kepada rakyat Turki, dan berjanji membantu menyediakan semua fasilitas untuk kepentingan pendirian sekolah Turki di Prancis. Erdogan dilawan! Presiden Erdogan mengajarkan Macron dan rakyat Prancis makna kemanusiaan dan makna menghargai hak asasi semua manusia di muka bumi. Presiden Turki mengajarkan Izzah ummat islam kepada para pemimpin negeri islam yang terus membebek ke yahudi.*** Sumber : Turki al-Yaum",377155.png
2020,470792,1,2019-03-04 00:00:00,Video Surat Suara Sudah Tercoblos 01 Di Medan,"Alloh murka.

Ruang lingkup KPU tdk netral, terbongkar laknatulloh. Suara yang sudah tercoblos.",470792.jpg
1956,456564,0,2018-03-11 00:00:00,Pelaku Penusukan Ustaz di Depok Telah Belasan Tahun Alami Gangguan Jiwa,"Ya Alloh.. ternyata beneran, ada orang gila yang membunuh para ulama, ini kejadian didepan mata, di Perum BSI 1, Imam dan DKM Masjid Darul Muttaqin ditusuk orang gila saat Sholat Subuh pagi tadi, Alhamdulillah pelakunya tertangakp",456564.png
1307,303151,1,2020-08-19 00:00:00,Bahan Baku Uang Kertas Dollar Amerika Dari Serat Pohon Pisang Abaka,"Bahan baku uang kertas dolar Amerika – Berdasarkan bahan pembuatannya, uang dibagi menjadi dua: uang logam dan uang kertas. Kalau Anda rajin-rajin baca uangindonesia.com pasti sudah tau uang kertas rupiah bukan terbuat dari bahan kertas biasa, melainkan kapas. Oleh karenanya bisa lebih tahan lama meskipun dilipat bolak-balik atau berjam-jam terendam bersama pakaian (cucian)",303151.jpg
2003,468524,1,2020-03-24 00:00:00,Rekrutmen Relawan Penanganan Pasien Virus Corona Oleh Dokter Irna,"Yth Bapak/Ibu,
 
 Mohon ijin…
 
 Bisakah mencarikan volunteer tenaga kesehatan untuk merawat pasien covid 19 di wisma atlit Jakarta yg akan dibuka senin ini?
 
 Apabila ada bisa hubungi saya… terimakasih?
 
 Dr Irna",468524.png
575,135774,0,10-Okt-18,KEMUNCULAN VIDEO MATAHARI TERBIT LEBIH DARI SATU YANG DIKLAIM TERJADI DI KEPULAUAN RIAU,KEMUNCULAN VIDEO MATAHARI TERBIT LEBIH DARI SATU YANG DIKLAIM TERJADI DI KEPULAUAN RIAU,135774.jpg
1706,387609,1,2019-10-14 00:00:00,"Dandim Kendari yang kemarin dipecat, ternyata pernah bantu evakuasi korban kecelakaan","Hendak Ikut Upacara HUT RI di Konut, Dandim Kendari Evakuasi Korban Tabrakan",387609.png
4119,967547,1,2020-05-29 00:00:00,Ruhut Sitompul Diumumkan Menjadi Anggota BPIP Menggantikan Mahfud MD,"Breaking News, Juru bicara Istana Kepresidenan mengumumkan Pengangkatan Sdr. RUHUT SITOMPUL sebagai Anggota BPIP mengantikan Prof. MAHFUD MD.",967547.jpg
2501,583363,1,2020-03-14 00:00:00,"Queensland, Australia: Actor Tom Hanks has died at the age of 63.","A Queensland Health spokeswoman said the actor passed away late Friday night AEST from complications in relation to Covid-19. The actor and his wife Rita Wilson, were being treated by the Gold Coast University Hospital after recently being diagnosed with the deadly virus.",583363.png
3240,764620,1,2019-09-16 00:00:00,Memandang Payudara 10 Menit Tiap Hari Perpanjang Umur Pria 5 Tahun,"Sebuah studi yang dilakukan di Jerman belum lama ini sangat menarik. Ilmuwan menemukan, menatap payudara wanita selama 10 menit sehari ternyata dapat meningkatkan rentang hidup Anda dalam lima tahun.",764620.png
861,197924,1,2020-04-22 00:00:00,Foto Di Tengah Pemerintah Sibuk Melawan Corona Anies Sibuk Main Bola Dengan Anaknya,Di tengah pemerintah sibuk melawan Corona Anies sibuk main bola dgn anaknya emang Anis nggak punya hati..,197924.jpg
1801,410357,1,2020-06-15 00:00:00,Video Demo di USA aja pakai goyang maumere,"Ternyata bener, Indonesia itu jadi barometer .. Demo di USA aja pakai goyang maumere",410357.png
1628,371649,1,2019-07-25 00:00:00,"Said Aqil: Negara China Bukan Negara Komunis, Yang Komunis Itu Justru Arab?","Said Aqil: Negara China Bukan Negara Komunis, Yang Komunis Itu Justru Arab?",371649.png
1993,465418,0,2017-11-16 00:00:00,Fake news becomes a business model: researchers,‘Fake news’ becomes a business model: researchers,465418.png
269,60396,1,2019-07-17 00:00:00,Seorang Suporter Meninggal Pada Laga Tira-Persikabo VS Persija," Tira-Persikabo VS tamunya Persija Jakarta Tumbalkan Satu Nyawa

KOMPAS News-Laga lanjutan Liga 1 2019 antara Tira-Persikabo melawan tamunya Persija Jakarta,berakhir bentrok. Dikabarkan, satu orang tewas dalam insiden tersebut.",60396.jpg
629,146043,1,2017-10-25 00:00:00,Press Statement PT Global Jet Express 25 Oktober 2017,"PRESS STATEMENT
 
 PT GLOBAL JET EXPRESS
 
 25 OKTOBER 2017
 
 Pelanggan J&T Express, serta masyarakat Indonesia yang kami hormati,
 
 Kami telah menerima beberapa masukan mengenai acara customer gathering yang kami gelar pada hari Senin, 23 Oktober 2017
 .....",146043.jpg
300,68171,1,2019-10-03 00:00:00,Gusti Kanjeng Ratu  Condrokirono Tidak Memberikan Izin Pengunaan Area Keraton Bukan Karena Isu Sara,"(Kami) belum dapat mengabulkan permohonan menggunakan KgD Masjid Gedhe Karaton serta halaman, Ndalem Pengulon, dan Alun-alun utara sisi barat.",68171.png
3942,927228,1,2020-03-29 00:00:00,Bukit Tinggi Segera Lockdown,BUKITTINGGI SEGERA LOCKDOWN Efek dari terkonfirmasi 1 warga bukittinggi yang positif covid-19 Bukittinggi akan memberlakukan :,927228.jpg
1447,334574,1,2017-09-29 00:00:00,Petisi Rahasia yang Menuntut Referendum Kemerdekaan Baru untuk Papua Barat Telah Dipresentasikan ke Perserikatan Bangsa-Bangsa,"Sebuah petisi yang dilarang oleh pemerintah Indonesia, namun memiliki tanda tangan 1,8 juta orang Papua Barat – lebih dari 70% populasi provinsi yang diperebutkan – telah dipresentasikan ke Perserikatan Bangsa-Bangsa, dengan permintaan untuk memberikan suara bebas mengenai kemerdekaan....",334574.jpg
1472,338935,1,2019-07-16 00:00:00,Mengerikan Agama Baru Meniru Islam,Mengerikan lihat video ini…..apa pendapat saudara Dan sebarkan video ini…. Untuk Masyarakat Islam lain….,338935.png
2046,475426,1,2020-07-30 00:00:00,Rupanya cebong semua masuk rumah sakit jiwa,"Pantas klu cebong ganggu tempat ibadah umat islam, dan merusak alquran di bilang sakit jiwa. Rupanya cebong semua masuk rumah sakit jiwa",475426.png
3127,738286,1,2020-05-17 00:00:00,Surat Libur Pembelajaran Jarak Jauh Hari Idul Fitri Tanggal 18 Mei s.d.1 Juni 2020 DKI Jakarta,Menindaklanjuti Surat Edaran Kepala Dinas Pendidikan Provinsi DKI Jakarta nomor 43/SE/2020 tentang Perpanjangan Pembelajaran Jarak Jauh/PJJ pada masa Darurat Covid 19 dan Perpanjangan Masa Pembatasan Sosial Berskala Besar (PSBB) diberitahukan hal-hal sbb: 1. Kegiatan Pembelajaran Jarak Jauh dilaksanakan sampai dengan Hari Jumat 15 Mei 2020. 2. Libur Idul Fitri tanggal 18 Mei s.d. 1 Juni 2020.,738286.jpg
2939,696332,1,2020-08-24 00:00:00,"Tangkapan Layar Artikel Demokrat: Habib Rizieq ada di Arab, kenapa tak dirikan khilafah di sana? Beraninya Cuma di Indonesia Saja, Dasar Provokator","Demokrat: Habib Rizieq ada di Arab, kenapa tak dirikan khilafah di sana? Beraninya Cuma di Indonesia Saja, Dasar Provokator",696332.jpg
2113,495234,1,2019-03-25 00:00:00,Area Proyek Bandara Kulonprogo Terendam Banjir,Portal law-justice.co memuat pemberitaan proyek Bandara Kulonprogo atau NYIA telah banjir. Pemberitaannya berjudul “Belum Diresmikan Bandara Baru Yogya Sudah Terendam Banjir.,495234.jpg
3227,761478,1,2016-11-07 00:00:00,"Pelaku Penjarahan Mini Market di Luar Batang, Penjaringan, Jakarta Utara Bukan Peserta Aksi 411","Penjarahan mini market di Luar Batang, Jakarta Utara tanggal 4 November 2016 dilakukan oleh peserta aksi 411",761478.png
2758,654560,0,2017-02-04 00:00:00,: Foto Makan Bersama SBY dengan GNPF MUI,Foto Makan Bersama SBY dengan GNPF MUI,654560.jpg
3812,895553,1,2019-10-05 00:00:00,"Rangkap Jabatan Menteri Dan Anggota DPR, Puan: Khan Gajinya Dobel","Rangkap Jabatan Menteri Dan Anggota DPR, Puan: Khan Gajinya Dobel",895553.jpg
2752,652677,0,2018-06-08 00:00:00,Klarifikasi Badan Kepegawaian Negara Terkait Tersebarnya Surat Pengangkatan CPNS Palembang,"Surat keputusan tersebut palsu dan secara ilegal telah mencatut nama BKN sebagai institusi pelaksana penyelenggaraan seleksi CPNS nasional,",652677.png
2008,469358,1,2019-11-21 00:00:00,"WADUH, KALAH SAING BIKIN SAKIT HATI, JOKOWI AKAN COPOT PRABOWO??","WADUH, KALAH SAING BIKIN SAKIT HATI, JOKOWI AKAN COPOT PRABOWO??
 SUNGGUH MIRIS PEMERINTAH ZAMAN NOW BAGAIMANA TANGGAPAN SAUDARA SEBAGAI RAKYAT NKRI,,,???
 SEPERTINYA KEJUJURAN AKAN HILANG DI TUBUH PEMERINTAHAN
 Judul Youtube: BERITA TERBARU HARI INI ~ JOKOWI ANCAM PECAT PRABOWO, INI ALASANNYA",469358.png
503,116246,1,2020-03-27 00:00:00,5 Kecamatan di Lampung Red Zone COVID-19,Hati-hati lampung sudah masuk zona merah,116246.jpg
4000,939342,0,2018-06-25 00:00:00,SMS yang bertuliskan Coblos Khofifah-Emil for Amien Rais Presiden 2019!,Demi Amien Rais presiden 2019 coblos Khofifah-Emil,939342.jpg
3020,714244,1,2020-03-29 00:00:00,Foto Mayat Mamak palsu jokowi kagak diterima bumi,"Mayat Mamak palsu jokowi kagak diterima bumi🤣, pas dibenamin dalam kubur nongol lagi kepermukaan tanah
 Ini mayat kok macam ikan sapu sapu ya Semoga jokowi secepatnya menyusul beliau ke nerakabjahanam.",714244.png
380,87012,1,17-Agu-18,FAKTA dana kampanye Jokowi,FAKTA dana kampanye Jokowi :,87012.png
4120,968162,1,2020-03-31 00:00:00,Pelabuhan Merak-Bakauheni Tutup Pasca Persebaran Virus Corona,pelabuhan merak Lampung penyembarangan di tutup katanya bukak lagi abis Lebaran Hj … lebaran indul fitri gak boleh mudik Gara Virus covid-19 padahal udah rindu banget sama Keluarga Gagal mudikk.,968162.png
1525,350797,0,2017-11-07 00:00:00,Cara Cerdas Mencegah Penyebaran Hoax di Media Sosial,Cara Cerdas Mencegah Penyebaran Hoax di Media Sosial,350797.png
2321,545857,1,04-Agu-18,"Ketua MUI Sumbar, Rektor Universitas Andalas dan Rektor UIN Imam Bonjol, Masuk Jadi Tim Sukses Jokowi","Forum yang dikukuhkan oleh Ketua Dewan Pembina Relawan Jokowi (Rejo), Sidarto Danusubroto, memasukkan sejumlah nama penting di Sumbar sebagai pengurus.",545857.jpg
374,85018,1,2019-07-11 00:00:00,Kemendagri Telah Menolak Perpanjangan Izin FPI,"Cc @kemendagri

#kemendagri Tolak Perpanjangan Izin Ormas #FPI

#BubarkanFPI #FPIWajibDibubarkan #ormasislam #ormasterlarang #HRS #wow_indonesiaone",85018.jpg
2345,550424,0,2020-03-26 00:00:00,LIPI Ungkap Teori Virus Corona Covid-19 Bukan Senjata Biologi,"Peneliti bidang mikrobiologi LIPI Sugiyono Saputra mengatakan virus SARS-CoV-2 tidak memiliki kesamaan gen dengan virus corona lain seperti flu, MERS hingga SARS 2002.",550424.png
3223,760608,1,2017-09-21 00:00:00,Foto Letusan Gunung Agung,"“STATUS GUNUNG AGUNG SECARA RESMI NAIK DARI LEVEL WASPADA MENJADI LEVEL SIAGA…!!
 MUDAH’AN TIDAK TERJADI APA” DUMOGI BALI SLALU RAHAYU…ASTUNGKARA…!!!”",760608.png
939,217190,1,2019-01-08 00:00:00,Ketua KPU Adalah Saudara Kandung Soe Hok Gie,"Eta terangkanlah….
Arief Budiman (ketua KPU)adalah saudara kandung Soe Hoek Gie, nama lahir Arief Budiman adalah Soe Hok djin..",217190.png
2767,657490,1,2020-01-05 00:00:00,Luhut Menteri Indonesia atau Dubes Khusus China Untuk Indonesia Tulisan Akbar Tandjung,"Disaat umat ini marah karena China melanggar batas kedaulatan Negara, disaat upaya maksimal perlu dipersiapkan untuk menghalau eksistensi kapal dan kedaulatan China di perairan Indonesia di selat Natuna, Luhut Binsar Panjaitan jusrtu menganggap remeh masalah. Bukannya protes dan marah kepada China, Luhut justru meminta negara ini marah pada negaranya sendiri.",657490.jpg
3016,713186,1,2020-07-15 00:00:00,"Semboyan Pesindo Bekerdja, bekerdja, bekerdja adalah semboyan PKI","Semboyan “Bekerdja, bekerdja, bekerdja” adalah semboyan PKI di tahun 1946 Ini adalah foto dari majalah Revolusioner, majalah resmi Pesindo (Pemoeda Socialis Indonesia) edisi tahun 1946.HMMMM… KOK MIRIP YA?",713186.png
2147,501694,1,2020-01-31 00:00:00,Virus Corona Sudah Sampai di Shah Alam Selangor,Sdh sampai di Shah Alam Selangor. Virus corona sdh mulai menyerang…,501694.jpg
2820,670181,1,2017-11-20 00:00:00,SURAT PENGANGKATAN CPNS DARI K2 Tahun 2017-2018,"Komisi II DPR RI meminta Badan Kepegawaian Negara (BKN) untuk segera melakukan validasi dan verifikasi kepada instansi pemerintahan untuk pengangkatan PNS Formasi K2 tahun 2017-2018.
Kepada Yth,
KEPALA BADAN KEPEGAWAIAN NEGARA RI
DI
Tempat
1. Berdasarkan Perubahan Undang-Undang Nomor : 5 Tahun 2015 tentang Aparat Sipil Negara, dan Peraturan Pemerintah No : 48 Tahun 2005 Jo. Peraturan Pemerintah No : 43 Tahun 2007 Jo. PP Nomor 56 Tahun 2012, dan Perubahan Peraturan Pemerintah Nomor : 78 Tahun 2013 tentang Pengaduan PNS sebagai Payung Hukum penuntasan Kategori 2, maka telah di ajukan kepada Presiden RI agar, mohon arahan dan petunjuknya",670181.jpg
2068,481670,0,2017-12-06 00:00:00,Solusi Daging Mahal Ala Mentan: Makan Keong,“Solusi daging mahal ala mentan : makan keong”.,481670.png
