,ID,tanggal,judul,narasi,nama file gambar,true_judul,label
401,821720,2019-10-28 0:00:00,Minum Air Es Saat Cuaca Panas Dapat Mengalami Pecah Pembuluh Darah,meminum air es saat cuaca panas dapat menyebabkan pecahnya pembuluh darah mikro.,821720.jpg,[SALAH] Minum Air Es Saat Cuaca Panas Dapat Mengalami Pecah Pembuluh Darah,1
402,823071,2019-02-27 0:00:00,Foto E-KTP milik Warga Cina di Cianjur yang Bernama Guohui Chen yang Disebut Bisa Nyoblos di Pilpres,ada jutaan WNA china yg disiapkan untuk mencoblos dlm pilpres nanti…pantesan ada sosialisi pencoblosan berbahasa mandarin..,823071.jpg,[SALAH] Foto E-KTP milik Warga Cina di Cianjur yang Bernama Guohui Chen yang Disebut Bisa Nyoblos di Pilpres,1
403,823147,2019-02-13 0:00:00,Ali Mochtar Ngabalin Diserang Stroke Karena Doanya Sendiri,Teguran Keras…Ngabalin Diserang Stroke Karena Kemakan Do’a nya Sendiri..!!,823147.png,[SALAH] Ali Mochtar Ngabalin Diserang Stroke Karena Doanya Sendiri,1
404,827976,2020-07-07 0:00:00,Aktor Javed Haider menjual sayuran karena tidak ada pekerjaan akibat pandemi #COVID19,"He is an actor aaj woh sabzi bech raha hain javed hyder” atau yang jika diterjemahkan: “Hai aktor ini, hari ini dia menjual sayuran Javed Haider”",827976.png,[SALAH] “Aktor Javed Haider menjual sayuran karena tidak ada pekerjaan akibat pandemi #COVID19”,1
405,830683,2019-06-01 0:00:00,Yogyakarta akan referendum,"Aceh dan yogyakarta akan referendum
apa yg terjadi di negri ini",830683.png,[SALAH] Yogyakarta akan referendum,1
406,831908,2018-11-12 0:00:00,Terjadi Outbreak/Wabah/Kejadian Luar Biasa  Japanese Encephalitis di Bali,Dalam pemberitaan beberapa media daring asal Australia tersebut dikabarkan kalau Indonesia tengah menghadapi meningkatnya kasus penyakit Japanese Encephalitis (JE) di Bali. Acuan pemberitaan ketiga media daring tersebut ialah dari situs travel warning Australia,831908.jpg,[SALAH] Terjadi Outbreak/Wabah/Kejadian Luar Biasa (KLB) Japanese Encephalitis di Bali,1
407,833710,2018-01-15 0:00:00,: Kenapa 1 Juni Tiba-Tiba Libur?,"Kenapa 1 Juni tiba-tiba libur?
Kenapa 1 Okt hari kesaktian Pancasila tiba-tiba hilang dari kalender?",833710.jpg,(DISINFORMASI): Kenapa 1 Juni Tiba-Tiba Libur?,1
408,842370,2017-10-24 0:00:00,"Berhubungan Intim di Malam Jumat, Apakah Bagian dari Sunah Rasul?","Berhubungan Intim di Malam Jumat, Apakah Bagian dari Sunah Rasul?",842370.jpg,"[EDUKASI] Berhubungan Intim di Malam Jumat, Apakah Bagian dari Sunah Rasul?",0
409,843065,2017-01-11 0:00:00,"PEMERINTAH MENAIKKAN HARGA BBM, BIAYA STNK, dan BIAYA BPKB","-Pemerintah akan naikkan harga BBM
 -Pajak kendaraan bermotor (STNK & BPKB) dinaikkan",843065.jpg,"[FITNAH] PEMERINTAH MENAIKKAN HARGA BBM, BIAYA STNK, dan BIAYA BPKB",1
410,849551,2018-04-22 0:00:00,Jokowi Restui WNA Duduki Jabatan Direksi BUMN,Menko Perekonomian Sofyan Djalil menilai wacana merekrut warga negara asing untuk duduk di jajaran direksi atau Direktur Utama (Dirut) di perusahaan BUMN merupakan hal yang sah-sah saja dilakukan oleh Menteri BUMN Rini Soemarno.,849551.png,[BENAR] “Jokowi Restui WNA Duduki Jabatan Direksi BUMN”,0
411,850904,2017-04-26 0:00:00,Pesan Berantai Lowongan Pekerjaan Sebagai Guru Baca Tulis Al Quran,"DIBUTUHKAN SEGERA
 50 GURU BACA TULIS AL-QURAN",850904.png,(HOAX) Pesan Berantai Lowongan Pekerjaan Sebagai Guru Baca Tulis Al Quran,1
412,852447,2020-07-14 0:00:00,Istana Meresmikan Bahwa PKI Diperbolehkan di Indonesia,BERSATU SELAMATKAN NKRI .PERTAMA KALI JOKOWIDODO MENJABAT JADI PRESIDEN TAHUN 2014….JOKOWIDODO MELAKUKAN KEBIJAKKAN PERTAMA KALINYA MENYURUH RAKYAT DAN PEMERINTAH MEMINTA MAAF KEPADA PKI….,852447.png,[SALAH] Istana Meresmikan Bahwa PKI Diperbolehkan di Indonesia,1
413,853531,2020-03-26 0:00:00,Corona Mass graves in Italy,Horrifying Corona. Mass graves in Italy.,853531.png,[FALSE] “Corona Mass graves in Italy”,1
414,854430,2019-11-11 0:00:00,"Polisi: Info Penculikan Anak di Bogor Hoaks, Anak Ini Pergi dari Rumah untuk Cari Ketenangan di Apartemen","Anak tersebut bukan diculik, melainkan pergi dari rumah. Tanggal 5 (November) dia perginya dan tanggal 7 (November) berhasil kita temukan di apartemen di Jakarta Selatan. Sekarang anak tersebut telah kembali ke orang tuanya,",854430.png,"[KLARIFIKASI] Polisi: Info Penculikan Anak di Bogor Hoaks, Anak Ini Pergi dari Rumah untuk Cari Ketenangan di Apartemen",1
415,854834,2019-08-27 0:00:00,"Calon Ibu Kota Baru, Siang Tadi Gempa 4,8 SR Guncang Kalimantan Timur 22 Agustus 2019",Dijawab langsung oleh Allah,854834.png,"[SALAH] “Calon Ibu Kota Baru, Siang Tadi Gempa 4,8 SR Guncang Kalimantan Timur” 22 Agustus 2019",1
416,857504,2018-06-03 0:00:00,Setelah 8.1 M Dialokasikan Buat Pengadaan Sekarang Dicabuti,"Tebak tebaaak…
 Kenapa setelah 8.1 M dialokasikan buat pengadaan…. eh sekarang dicabuti.
 Karena:
 a. Pohon dikembalikan, waktu sewa sudah habis.
 B. Pohon diambil karena belum dibayar.
 c. Malu ketahuan kalau palsu.
 d. Warga mintanya meskipun palsu harus ada buah buahannya.
 e. Takut beranak trotoarnya.
 Retno Tanding",857504.png,[SALAH] “Setelah 8.1 M Dialokasikan Buat Pengadaan Sekarang Dicabuti”,1
417,863116,2019-08-06 0:00:00,Video Monas Berayun Saat Gempa Guncang Jakarta,monas berayun-ayun yang diklaim terjadi akibat gempa bumi yang melanda Jakarta beberapa waktu lalu.,863116.png,[SALAH] Video Monas Berayun Saat Gempa Guncang Jakarta,1
418,863419,2019-06-12 0:00:00,Peaceful days in Shanghai,Peaceful days in Shanghai.,863419.png,[SALAH] “Peaceful days in Shanghai”,1
419,868046,2016-08-10 0:00:00,"Remaja Tewas Karena Main Game Terlalu Lama, Sejak Jam 16:00 s/d 19:00","Sekira pukul 19.00 WIB di salah satu rumah yang berada di Jln. Mustika Bumi Sooko Permai (BSP), dan kebetulan di lantai duanya di pakai untuk game on line ada seseorang yang sedang main game on line meninggal dunia.",868046.jpg,"[KLARIFIKASI] Remaja Tewas Karena Main Game Terlalu Lama, Sejak Jam 16:00 s/d 19:00",1
420,871332,2019-07-29 0:00:00,TNI Bantah Rekrut Lulusan Sarjana Agama Islam Melalui jalur PaPK Khusus Rohaniwan Intelijen,Selamat pagi #sobatpuspen Banyak beredar di WA info spt ini. Kami pastikan info tsb tidak benar (HOAX)..@papk_tni,871332.png,[KLARIFIKASI] “TNI Bantah Rekrut Lulusan Sarjana Agama Islam Melalui jalur PaPK Khusus Rohaniwan Intelijen”,1
421,872949,2018-10-25 0:00:00,Klarifikasi Gubernur Anies Terkait Dirinya Seolah Dipayungi Presiden Jokowi,"Sebetulnya gini foto diambil dari depan, sehingga tidak bisa dibedakan apakah bersampingan apa tidak. Sebetulnya pak Jokowi ada di depan, beliau buka payung saya ada di sisi kanan belakangnya. Tapi karena difoto dari depan terlihatnya seakan-akan dipayungi. Karena foto 2 dimensi",872949.png,[BENAR] “Klarifikasi Gubernur Anies Terkait Dirinya Seolah Dipayungi Presiden Jokowi”,0
422,873941,2018-05-19 0:00:00,Semakin Banyak Artis yang Smart dan Faham Akan Kondisi dan Nasib Rakyatnya,Semakin byk artis yg smart dan faham akan kondisi dan nasib rakyatnya yg semakin terpuruk ini. #2019GantiPresiden https://t.co/DYdeYMVRyA,873941.png,[SALAH] “Semakin Banyak Artis yang Smart dan Faham Akan Kondisi dan Nasib Rakyatnya”,1
423,876122,2016-11-21 0:00:00,Minoritas Muslim Disiksa Otoritas Militer Myanmar,"Beginilah nasib generasi muda minoritas Muslim di Myanmar
 
 Mereka dianiaya dan disiksa hanya karena mereka beragama Islam dan menghadiri acara halaqoh takhfidzul Al-Quranul karim
 
 Belajarlah dari peristiwa ini jangan sampai hal yg mengerikan ini menimpa negeri kita suatu saat apabila kapir diberi kekuasaan, habislah riwayat kita akibat genosida buatan mereka",876122.jpg,(HOAX+HASUT) Minoritas Muslim Disiksa Otoritas Militer Myanmar,1
424,876418,2015-12-24 0:00:00,Ular Raksasa di Pedalaman Kalimantan,"An aerial photograph that appears to show a gigantic snake swimming along the remote waterway has emerged, sparking great concern among local communities.",876418.jpg,(HOAX) Ular Raksasa di Pedalaman Kalimantan,1
425,885900,2020-05-04 0:00:00,Video seorang ibu dan dua anaknya gantung diri di Ujung Jaya Sumedang,kejadian tadi sore di ujung jaya sumedang gara2 locdown 7 hari ga makan karna ga ada yg harus di makan karna patuh sama pmrintahan yg tolol semjak saya ingat pmrintaha yg skarang paling bokbrok bagay mana tanggung jawab jokowi jga antek2 nya corona sudah hilang di besar2 kn oleh orang yahudi dngan mnunggangi corona jg pmrintahan ini,885900.png,[SALAH] Video seorang ibu dan dua anaknya gantung diri di Ujung Jaya Sumedang,1
426,886381,2020-03-20 0:00:00,Ganja Mampu Menangkal Covid-19,"Prof.Dr. Musri Masman, M.Sc Seorang peneliti ganja @Aceh: “Kemungkinan Ganja Mampu Menangkal #Corona” #COVID19indonesia @TeungkuJamaica",886381.jpg,[SALAH] “Ganja Mampu Menangkal Covid-19”,1
427,886572,2020-02-28 0:00:00,Video Rapat Pengangkatan Tenaga Honorer Menjadi PNS,"ALHAMDULILLAH KEPUTUSAN MENPAN TERBARU FEBRUARI 2020 SELURUH HONORER, P3K DAN PEGAWAI NON PNS AKAN DIANGKAT MENJADI PNS MINMAL 12 TAHUN MASA KERJA..",886572.jpg,[SALAH] Video Rapat Pengangkatan Tenaga Honorer Menjadi PNS,1
428,890193,2018-06-22 0:00:00,Macet Mudik dan Arus Balik Terjadi di Hampir Setiap Jalan Alteri,"Macet mudik dan arus balik terjadi di hampir setiap jalan alteri,non tol.akibat kebijakan contra flow di jalan tol……",890193.png,[SALAH] “Macet Mudik dan Arus Balik Terjadi di Hampir Setiap Jalan Alteri”,1
429,892597,2016-10-03 0:00:00,Tradisi Pembersihan Pemakaman di Thailand,sekelompok orang di Thailand mengkonsumsi daging orang Nigeria bersama-sama,892597.jpg,[HOAX] Tradisi Pembersihan Pemakaman di Thailand,1
430,894936,2020-01-28 0:00:00,Foto Virus corona sudah sampai Terminal 3 Internasional Bandara Soekarno-Hatta,Virus corono udh smpe t3 inter be safe guys”,894936.png,[SALAH] Foto “Virus corona sudah sampai Terminal 3 Internasional Bandara Soekarno-Hatta”,1
431,895589,2019-09-29 0:00:00,Video Yel-yel Prajurit Raider Hasil Suntingan,"Ini nyanyian Prajurit TNI nyindir siapa yaa..
 
 Sadarlah kumis tebal tetapi memble he he he..
 Mau editan atau gak, emang macane wis dadi meong..",895589.png,[SALAH] Video Yel-yel Prajurit Raider Hasil Suntingan,1
432,901888,2020-06-14 0:00:00,BPK dan KPK Telusuri Beasiswa yang Disalurkan ke Mahasiswa di Jember,Bersama ini kami smpkkan kpd seluruh Mahasiswa Penerima Beasiswa bahwa skarang ini BPK (Badan Pengawas Keuangan) RI dan KPK datang dari Jakarta dan utk beberapa bulan ke depan berkntor di Pemkab Jember dengn maksud dan tujuan yaitu sdang melacak penggunaan dana/keuangan Beasiswa yg sdh disalurkan ke Mahasiswa itu berasal dari uang Negada dan pada hari Kami tgl 11 Juni 2020 jam 10.00 wib sdh satu orang Mahasiswa saya atas nama Sinta Yuliatin dipanggil BPK/KPK di Pemkab Jember dan salah satu pertanyaannya adalah tentang penggunaan keuangan Beasiswa dan dimintau bukti2 pembayaran kuliahnya tentang keuangan yg shd masuk di buku Rekening nya,901888.png,[SALAH] BPK dan KPK Telusuri Beasiswa yang Disalurkan ke Mahasiswa di Jember,1
433,902417,2020-04-22 0:00:00,Alfamart Menyumbangkan 6000 Kupon Untuk Membantu Melawan COVID-19,Alfamart 🛒 akan menyumbangkan 6.000 kupon gratis senilai Rp 2.000.000 untuk membantu melawan Covid-19. Saya baru saja mengambil voucher saya di sini: https://t[dot]co/R8nJz1ubpQ,902417.jpg,[SALAH] Alfamart Menyumbangkan 6000 Kupon Untuk Membantu Melawan COVID-19,1
434,902702,2019-05-21 0:00:00,SPDP Prabowo Subianto Tersangka Makar,"Surat Pemberitahuan Dimulainya Penyelidikan (SPDP) Prabowo, tersangka makar …",902702.jpg,[SALAH] SPDP Prabowo Subianto Tersangka Makar,1
435,905129,2019-02-07 0:00:00,KORAN INGGRIS,"KORAN… KORAN…

bukan KOMPAS, bukan lainya melainnkan KORAN INGGRIS

Judulnya warbiasahh… UDAH NGUTANG GAGAL PULA #eaaa

Begini masih kalian dukung bong..!",905129.png,[SALAH] “KORAN INGGRIS”,1
436,911896,2019-10-14 0:00:00,Judul berita tempo.co : Anies dan Novel Usai Menjenguk Pasangan yang Menusuk Menkopolhukam Wiranto,Anies dan Novel Usai Menjenguk Pasangan yang Menusuk Menkopolhukam Wiranto” dengan narasi : “Wong Edan pancen BEBAS….!!,911896.png,[SALAH] Judul berita tempo.co : “Anies dan Novel Usai Menjenguk Pasangan yang Menusuk Menkopolhukam Wiranto”,1
437,912560,2019-06-16 0:00:00,"Walau bulan puasa, sebagai musafir @prabowo boleh menikmati kopi","Walau bulan puasa, sebagai musafir @prabowo boleh menikmati kopi…eh jangan tanya soal #PrabowoJumatanDimana atau #PrabowoTarawehDimana sebab dia capres pilihan Ijtima Ulama yg boleh ikut Natalan.",912560.png,"[SALAH] “Walau bulan puasa, sebagai musafir @prabowo boleh menikmati kopi”",1
438,914138,2018-09-27 0:00:00,Penggunaan salah satu video di post Ini kejadian dmedan TNI AU disiksa oleh cina kturunan,“Ini kejadian dmedan TNI AU disiksa oleh cina kturunan sekarang sipelaku sudah tertangkap”.,914138.jpg,[SALAH] Penggunaan salah satu video di post “Ini kejadian dmedan TNI AU disiksa oleh cina kturunan”,1
439,917767,2020-08-02 0:00:00,Pria Di Lingkaran Biru Adalah Habib Husen Bin Syihab Ayahanda Dari Habib Riziq Syihab,Fix,917767.png,[SALAH] Pria Di Lingkaran Biru Adalah Habib Husen Bin Syihab Ayahanda Dari Habib Riziq Syihab,1
440,924048,2017-12-05 0:00:00,Call Breathing,Call Breathing,924048.jpg,[EDUKASI] “Cell Breathing”,0
441,924799,2017-02-19 0:00:00,"Perubahan Suara saat Hitungan KPU sudah 100%, Perolehan Suara Anies-Sandi Berkurang 7000 suara","Perubahan Suara saat Hitungan KPU sudah 100%, Perolehan Suara Anies-Sandi Berkurang 7000 suara",924799.jpg,"[DISINFORMASI] Perubahan Suara saat Hitungan KPU sudah 100%, Perolehan Suara Anies-Sandi Berkurang 7000 suara",1
442,927198,2020-04-01 0:00:00,Uap Air Panas Dapat Membunuh Virus Corona,"Pakar-pakar Cina mengesahkan bahwa pernafasan dg uap air membunuh 100% virus Corona jika terdapat di dalam paru-paru, tekak atau hidung, karena virus itu tidak boleh bertolak unsur dengan suhu uap air hangat. Silahkan dicoba & disebarkan info ini secara meluas melalui jaringan medsos anda.",927198.jpg,[SALAH] Uap Air Panas Dapat Membunuh Virus Corona,1
443,928049,2019-12-03 0:00:00,Why does Canada refuse to eliminate pork from the school diet?,"Why does Canada refuse to eliminate pork from the school diet?
 Many Muslims in Canada ask that pigs not be served in the cafeteria canteen and restaurants in Montreal.
 Motreal governor’s answer like this:
 “Finally, they (Muslims in Canada) must understand that in Canada (Quebec) with its Judeo-Christian roots, Christmas trees, churches and religious festivals, religion must remain on private territory. The Municipality of Dorval is right to reject any concessions to Islam and Sharia.",928049.png,[FALSE] “Why does Canada refuse to eliminate pork from the school diet?”,1
444,938387,2018-11-17 0:00:00,*REVOLUSI MENTAL PSI..*,"*REVOLUSI MENTAL PSI..*
by Sepeda man",938387.png,[SALAH] “*REVOLUSI MENTAL PSI..*”,1
445,940649,2017-10-30 0:00:00,Ini RS CANCER SUMBER WARAS...,"Basuki Tjahaja Purnama
Ini RS CANCER SUMBER WARAS yg pernah di janjikan Pak Ahok utk dibangun. Ternyata diam2 Pak Ahok sudah membangunnya. Yg nanti mungkin bisa dibanggakan oleh masyarakat indonesia. Ternyata pak Ahok sudah menepati janjinya. Sdh berdiri gedung baru jg dmana trdpt fasilitas radiologi yg ckp canggih dgn hrg trjangkau.
Dokter jantung Dr Jan, anak pndiri RS Sumber Waras prtama... ",940649.png,[DISINFORMASI] “Ini RS CANCER SUMBER WARAS…”,1
446,941558,2016-12-10 0:00:00,Jokowi Kalah Cepat Dengan SBY Soal Kinerja Saat Bencana Gempa Aceh,"MAS JOKO KALAH CEPAT
 DENGAN PAK DE ESBEYE
 mas joko baru akan
 pak de esbeye sudah
 di pidie aceh
 beda TNI dengan pedagang",941558.png,[HOAX] Jokowi Kalah Cepat Dengan SBY Soal Kinerja Saat Bencana Gempa Aceh,1
447,944129,2020-01-21 0:00:00,Video Hasil Operasi Usus Buntu Penuh Boba,"Hasil operasi usus buntu dan didapatkan Bubble Tea yg TIDAK bisa hancur “Xi Bo Ba”.
 
 Kurangi kunsumsi Bubble Tea sebelum terlambat.",944129.jpg,[SALAH] Video Hasil Operasi Usus Buntu Penuh Boba,1
448,946773,2018-10-12 0:00:00,Terjadi Gempa Susulan yang Berpotensi Tsunami di Madura,PEMBERITAHUAN GEMPA SUSULAN…!!! HIMBAUAN KPD SEMUA MASYARAKAT MADURA DI PREDIKSI AKAN TERJADI GEMPA+SUNAMI SUSULAN DENGAN PARAMETER SEBAGAI BERIKUT,946773.png,[SALAH] “Terjadi Gempa Susulan yang Berpotensi Tsunami di Madura”,1
449,947010,2018-09-11 0:00:00,Demi jalan tol masjid tempat kita ibadah pun mereka rubuh kan,"Demi jalan tol,, masjid tempat kita ibadah pun mereka rubuh kan,,,
 Dia nggk tau di masjid itu banyak sodaqah amal jairiyah nya para umat, dan di bangun dengan uang umat,,,",947010.jpg,[SALAH] “Demi jalan tol masjid tempat kita ibadah pun mereka rubuh kan”,1
450,953048,2019-09-12 0:00:00,"Foto Surat Pemblokiran Rekening Kembali Beredar, Pihak BCA Angkat Bicara","Senior Vice president Corporate Communicatiobs BCA, Dwi Arini: “Berkaitan dengan beredarnya surat pemberitahuan mengenai pemblokiran rekening karena data yang tidak valid dapat kami sampaikan bahwa informasi tersebut tidak benar dan bukan dikeluarkan oleh PT Bank Central Asia TBK,”.",953048.jpg,"[KLARIFIKASI] Foto Surat Pemblokiran Rekening Kembali Beredar, Pihak BCA Angkat Bicara",1
451,956406,2018-02-21 0:00:00,Bareskrim tangkap pelaku ujaran kebencian melalui Facebook,Bareskrim tangkap pelaku ujaran kebencian melalui Facebook,956406.png,[BERITA] “Bareskrim tangkap pelaku ujaran kebencian melalui Facebook”,0
452,956985,2017-11-09 0:00:00,Sebar Fitnah Pakai Profil Anggota Kopassus,"Sebar Fitnah Pakai Profil Anggota Kopassus

",956985.png,[HOAX/FITNAH] Sebar Fitnah Pakai Profil Anggota Kopassus,1
453,959154,2020-06-23 0:00:00,Dokter RSAL Surabaya Meninggal akibat Covid-19,Kami Turut Berduka Cita Pahlawan Medis Covid Innalillahi Rojiun… Dokter Tirka Nandadan UGR RSAL Dr Ramelan Surabaya 18.30 WIB Minggu 21 Juni 2020,959154.png,[SALAH] Dokter RSAL Surabaya Meninggal akibat Covid-19,1
454,964067,2018-05-17 0:00:00,Klarifikasi Kepala SDN 085 Ciumbuleuit Tutup Foto Pemimpin Negara Dengan Kertas,"Di SDN 085 Ciumbuleuit Bandung ini entah mengapa foto Presiden dan Wakil Presiden ditutupi dengan kertas, seperti yang tampak di foto. Di sekolah yang pendanaannya ditanggung oleh negara, guru-gurunya juga digaji oleh negara, diajarkan untuk tidak menghormati Kepala Negara. Ironis!, Satu lagi yang aneh di sekolah negeri satu ini, siswi-siswinya wajib berjilbab sejak masuk kelas 4. Eh, ini sekolah negeri lho, bukan sekolah swasta Islam,",964067.png,[BENAR] Klarifikasi Kepala SDN 085 Ciumbuleuit Tutup Foto Pemimpin Negara Dengan Kertas,0
455,966580,2015-11-19 0:00:00,"Kepulauan Natuna Dicaplok China, Pemerintah Diam Saja?","Natuna dicaplok China?
 
 Mengapa akhir2 ini media (khususnya yg abal2) lebih mengandalkan clickbait drpada recheck? Atau memang sengaja judulnya d buat bombastis agar lebih sexy dan lebih banyak yg click?",966580.jpg,"[HOAX] Kepulauan Natuna Dicaplok China, Pemerintah Diam Saja?",1
456,966990,2020-07-27 0:00:00,Gambar Jokowi Memanahkan Suntikan ke Ahok dalam Artikel CNBC Indonesia,"OTAQ MANA OTAQ Nyawa Rakyat Kok Jadi Klinci Percobaan Kalo sama Binatang sih Gpp,",966990.jpg,[SALAH] Gambar Jokowi Memanahkan Suntikan ke Ahok dalam Artikel CNBC Indonesia,1
457,974392,2016-11-27 0:00:00,Imunisasi HPV Sebabkan Kemandulan Atau Menopause Dini,"Kematian mendadak seorang remaja perempuan berusia 12 tahun di Waukesha, Wisconsin,
 
 beberapa jam setelah menerima vaksin HPV, Gardasil membuat keluarganya sangat terkejut dan
 
 membuat media setempat bertanya-tanya bagaimana hal ini dapat terjadi.",974392.png,[KLARIFIKASI] Imunisasi HPV Sebabkan Kemandulan Atau Menopause Dini,1
458,975564,2020-06-20 0:00:00,dokter gigi di Surabaya stres telanjang di jalan karena suaminya dan anaknya mati kena covid,ini dokter gigi di srby…suaminya.ama anak nya mati kena covid…. ini istrinya stres sampe telanjang dijalan,975564.png,[SALAH] “dokter gigi di Surabaya stres telanjang di jalan karena suaminya dan anaknya mati kena covid”,1
459,975795,2020-05-22 0:00:00,"Seleksi Alam Dimulai, 7 Nyawa Dalam 24 Jam",seleksi alam dimulai !! 7 Nyawa Dalam 24 Jam,975795.png,"[SALAH] Seleksi Alam Dimulai, 7 Nyawa Dalam 24 Jam",1
460,976655,2020-03-04 0:00:00,"Kartu Pra Kerja Sudah Jadi, Menganggur Digaji","Asyik…kartu nya sudah jadi. Mendingan nganggur aj kan dapat gaji. Klo begadang dapat uang lemburan juga. Wkwkwkwk…. berak sekebon,",976655.png,"[SALAH] Kartu Pra Kerja Sudah Jadi, Menganggur Digaji",1
461,981730,2017-10-01 0:00:00,: Petugas Pintu Tol Bekasi Tolak Transaksi Uang Tunai,Petugas Pintu Tol Bekasi Tolak Transaksi Uang Tunai,981730.jpg,(DISINFORMASI): Petugas Pintu Tol Bekasi Tolak Transaksi Uang Tunai,1
462,987367,2018-12-22 0:00:00,Baznas Pasang Spanduk Menolak Tempat Perayaan Natal Selain Gereja,MASYARAKAT PANGANDARAAN MENOLAK KEGIATAN PERAYAAN NATAL DI TEMPAT YANG BUKAN GEREJA,987367.png,[SALAH] Baznas Pasang Spanduk Menolak Tempat Perayaan Natal Selain Gereja,1
463,988198,08-Agu-18,JJ Rizal Bantah Menjadi Tim Pertimbangan Monas,JJ Rizal membantah namanya masuk ke dalam Tim Pertimbangan Monas dan tidak pernah mendapat surat pengangkatan dari Pemerintah Provinsi DKI Jakarta.,988198.jpg,[BENAR] JJ Rizal Bantah Menjadi Tim Pertimbangan Monas,0
464,988366,2018-07-14 0:00:00,"Tulisan Partai Komunis Indonesia, Gambar Senapan, dan Logo di Uang 100 Ribu",Jangan beranggapan Indonesia sejak d pimpin Jokowi baik² saja,988366.png,"[SALAH] Tulisan “Partai Komunis Indonesia”, Gambar Senapan, dan Logo di Uang 100 Ribu",1
465,988471,2018-06-27 0:00:00,Banser-PDIP Berdamai,Ratusan massa dari Barisan Serba Guna (Banser) dan kader NU Kabupaten Banyumas melakukan aksi demonstrasi ke kantor DPC PDIP setempat,988471.png,[BENAR] “Banser-PDIP Berdamai”,0
466,991611,2020-07-23 0:00:00,ERDOGAN TAK MAU DUDUK DI KURSI TAMU YANG LEBIH KECIL DARI KURSI BABA  VATIKAN,"ERDOGAN DATANG KE VATIKAN MENJUMPAI BABA (POP) VATIKAN. KURSI TAMU YG AKAN DI DUDUKI ERDOGAN LEBIH KECIL DARIPADA KURSI POP (lihat lingkaran merah). ERDOGAN MENOLAK, TAK MAU DUDUK. DIA MAU KURSI YANG SAMA BESAR DENGAN POP. PENGAWAL POP BERKATA, “SEMUA PEMIMPIN DUNIA YANG DATANG JUMPA POP, DUDUK KURSI KECIL ITU. ERDOGAN PUN MENJAWAB, “PEMIMPIN NEGARA DI DUNIA BOLEH DUDUK KURSI ITU, TETAPI TIDAK UNTUK PEMIMPIN NEGARA TURKEY. DIA MENJAGA IZZAH ISLAM.. Jayalah Islam…",991611.png,[SALAH] “ERDOGAN TAK MAU DUDUK DI KURSI TAMU YANG LEBIH KECIL DARI KURSI BABA (POP) VATIKAN”,1
467,992733,2020-04-01 0:00:00,"Imigran China Sengaja Membawa Virus, Tujuannya Membasmi Rakyat +62","IMIGRAN CN SENGAJA MEMBAWA VIRUS DAN MEREKA TELAH MENYUNTIKAN ANTI BODI SEBELUMNYA DI TUBUH MEREKA, TUJUANNYA ADALAH MEMBASMI RAKYAT +62 BUKTINYA TAK SATUPUN WARGA CN YANG KENA VIRUS CORONA DI INDONESIA",992733.jpg,"[SALAH] Imigran China Sengaja Membawa Virus, Tujuannya Membasmi Rakyat +62",1
468,995077,2019-03-05 0:00:00,BUKTI KECURANGAN JOKOWI BAGI SEMBAKO,"Beredar dimana mana jadi VIRAL video ini
Apa tindakan KPU dan Bawaslu??🙄
Apakah begini tdk pakai Fasilitas Negara???",995077.png,[SALAH] BUKTI KECURANGAN JOKOWI BAGI SEMBAKO,1
469,995120,2019-02-24 0:00:00,Anak Kecil Bersembunyi di Kolong Meja Saat Bertemu Presiden Joko Widodo,"Naluri Anak Kecil Itu Tajam Boooss……..
 Saat Didatangi Manusia Yang Berbau Antagonis Pasti Menghindar dan Menjauh.",995120.png,[SALAH] Anak Kecil Bersembunyi di Kolong Meja Saat Bertemu Presiden Joko Widodo,1
